방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,상품,단가,Mean,Std
2019-07-22 23:20:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,490000,7,22,23,Monday,0,4,Middle,선일금고,20,15.899442004916962,무이자,해당없음,선일금고,해당없음,16.23917621916005,1.1899041829374444
2019-07-22 23:40:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,450000,7,22,23,Monday,0,4,Later,선일금고,40,17.449273629519546,일시불,해당없음,선일금고,상,16.23917621916005,1.1899041829374444
2019-07-22 23:40:00,20.0,선일금고 이볼브 시리즈 EV-040,생활용품,490000,7,22,23,Monday,0,4,Later,선일금고,40,15.9468327215211,무이자,해당없음,선일금고,상,16.23917621916005,1.1899041829374444
2019-07-22 23:40:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,400000,7,22,23,Monday,0,4,Later,선일금고,40,15.23475601922385,일시불,해당없음,선일금고,하,16.23917621916005,1.1899041829374444
2019-07-22 23:40:00,20.0,선일금고 이볼브 시리즈 EV-020,생활용품,440000,7,22,23,Monday,0,4,Later,선일금고,40,14.923082588003856,무이자,해당없음,선일금고,하,16.23917621916005,1.1899041829374444
2019-07-23 23:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,23,23,Tuesday,0,4,First,타이거,00,16.227219077976674,일시불,해당없음,타이거,하,16.58566441640526,0.801320718933455
2019-07-23 23:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,23,23,Tuesday,0,4,First,타이거,00,14.942386311905244,무이자,해당없음,타이거,하,16.58566441640526,0.801320718933455
2019-07-23 23:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,23,23,Tuesday,0,4,First,타이거,00,17.048447066480808,일시불,해당없음,타이거,상,16.58566441640526,0.801320718933455
2019-07-23 23:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,23,23,Tuesday,0,4,First,타이거,00,16.653418746324697,무이자,해당없음,타이거,상,16.58566441640526,0.801320718933455
2019-07-23 23:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,23,23,Tuesday,0,4,Later,타이거,30,16.01794376900788,일시불,해당없음,타이거,하,16.58566441640526,0.801320718933455
2019-07-23 23:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,23,23,Tuesday,0,4,Later,타이거,30,15.474690562293189,무이자,해당없음,타이거,하,16.58566441640526,0.801320718933455
2019-07-23 23:30:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,23,23,Tuesday,0,4,Later,타이거,30,17.6335305289013,일시불,해당없음,타이거,상,16.58566441640526,0.801320718933455
2019-07-23 23:30:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,23,23,Tuesday,0,4,Later,타이거,30,17.238306339178926,무이자,해당없음,타이거,상,16.58566441640526,0.801320718933455
2019-07-26 06:00:00,20.0,바로바로 무선청소기,생활용품,89000,7,26,6,Friday,0,4,First,바로바로,00,15.950150260108872,해당없음,해당없음,바로바로,해당없음,15.954561635469734,1.3033459214988012
2019-07-26 06:20:00,20.0,바로바로 무선청소기,생활용품,89000,7,26,6,Friday,0,4,Middle,바로바로,20,16.59903922024239,해당없음,해당없음,바로바로,해당없음,15.954561635469734,1.3033459214988012
2019-07-26 06:40:00,20.0,바로바로 무선청소기,생활용품,89000,7,26,6,Friday,0,4,Later,바로바로,40,17.38225062629259,해당없음,해당없음,바로바로,해당없음,15.954561635469734,1.3033459214988012
2019-07-26 22:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,26,22,Friday,0,4,First,타이거,00,15.975610002661565,일시불,해당없음,타이거,하,16.33039603721341,0.8960916582553471
2019-07-26 22:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,26,22,Friday,0,4,First,타이거,00,14.78287456002243,무이자,해당없음,타이거,하,16.33039603721341,0.8960916582553471
2019-07-26 22:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,26,22,Friday,0,4,First,타이거,00,17.108751464787783,일시불,해당없음,타이거,상,16.33039603721341,0.8960916582553471
2019-07-26 22:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,26,22,Friday,0,4,First,타이거,00,16.602371939490773,무이자,해당없음,타이거,상,16.33039603721341,0.8960916582553471
2019-07-26 22:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,26,22,Friday,0,4,Later,타이거,30,16.689640009759017,일시불,해당없음,타이거,하,16.33039603721341,0.8960916582553471
2019-07-26 22:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,26,22,Friday,0,4,Later,타이거,30,15.759704950236085,무이자,해당없음,타이거,하,16.33039603721341,0.8960916582553471
2019-07-26 22:30:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,26,22,Friday,0,4,Later,타이거,30,17.80931629480776,일시불,해당없음,타이거,상,16.33039603721341,0.8960916582553471
2019-07-26 22:30:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,26,22,Friday,0,4,Later,타이거,30,17.31007684243188,무이자,해당없음,타이거,상,16.33039603721341,0.8960916582553471
2019-07-27 01:00:00,20.0,자미코코 3단 매트릭스 싱글,생활용품,99000,7,27,1,Saturday,1,4,First,자미코코,00,14.552196040538703,일시불,해당없음,자미코코,하,15.406879020740165,0.9204668193120319
2019-07-27 01:00:00,20.0,자미코코 3단 매트릭스 더블,생활용품,119000,7,27,1,Saturday,1,4,First,자미코코,00,14.867031239098534,일시불,해당없음,자미코코,상,15.406879020740165,0.9204668193120319
2019-07-27 01:00:00,20.0,자미코코 3단 매트릭스 더블,생활용품,129000,7,27,1,Saturday,1,4,First,자미코코,00,14.117095535585046,무이자,해당없음,자미코코,해당없음,15.406879020740165,0.9204668193120319
2019-07-27 01:20:00,20.0,자미코코 3단 매트릭스 싱글,생활용품,99000,7,27,1,Saturday,1,4,Middle,자미코코,20,14.6796655354179,일시불,해당없음,자미코코,하,15.406879020740165,0.9204668193120319
2019-07-27 01:20:00,20.0,자미코코 3단 매트릭스 더블,생활용품,119000,7,27,1,Saturday,1,4,Middle,자미코코,20,15.557204049518845,일시불,해당없음,자미코코,상,15.406879020740165,0.9204668193120319
2019-07-27 01:20:00,20.0,자미코코 3단 매트릭스 싱글,생활용품,109000,7,27,1,Saturday,1,4,First,자미코코,20,14.470955871340207,무이자,해당없음,자미코코,하,15.406879020740165,0.9204668193120319
2019-07-27 01:20:00,20.0,자미코코 3단 매트릭스 더블,생활용품,129000,7,27,1,Saturday,1,4,Middle,자미코코,20,15.096999804718038,무이자,해당없음,자미코코,상,15.406879020740165,0.9204668193120319
2019-07-27 01:40:00,15.2,자미코코 3단 매트릭스 싱글,생활용품,99000,7,27,1,Saturday,1,4,Later,자미코코,40,15.373444627531258,일시불,해당없음,자미코코,하,15.406879020740165,0.9204668193120319
2019-07-27 01:40:00,15.2,자미코코 3단 매트릭스 더블,생활용품,119000,7,27,1,Saturday,1,4,Later,자미코코,40,15.63699062864141,일시불,해당없음,자미코코,상,15.406879020740165,0.9204668193120319
2019-07-27 01:40:00,15.2,자미코코 3단 매트릭스 싱글,생활용품,109000,7,27,1,Saturday,1,4,Later,자미코코,40,12.957488734214095,무이자,해당없음,자미코코,하,15.406879020740165,0.9204668193120319
2019-07-27 01:40:00,15.2,자미코코 3단 매트릭스 더블,생활용품,129000,7,27,1,Saturday,1,4,Later,자미코코,40,15.198298779754877,무이자,해당없음,자미코코,상,15.406879020740165,0.9204668193120319
2019-07-28 08:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,28,8,Sunday,1,3,First,타이거,00,15.979982348828685,일시불,해당없음,타이거,하,16.7156142748018,0.9973483191050807
2019-07-28 08:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,28,8,Sunday,1,3,First,타이거,00,15.69360061694335,무이자,해당없음,타이거,하,16.7156142748018,0.9973483191050807
2019-07-28 08:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,28,8,Sunday,1,3,First,타이거,00,17.1138258316589,일시불,해당없음,타이거,상,16.7156142748018,0.9973483191050807
2019-07-28 08:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,28,8,Sunday,1,3,First,타이거,00,16.91330290670941,무이자,해당없음,타이거,상,16.7156142748018,0.9973483191050807
2019-07-28 08:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,28,8,Sunday,1,3,Later,타이거,30,16.732091393212826,일시불,해당없음,타이거,하,16.7156142748018,0.9973483191050807
2019-07-28 08:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,28,8,Sunday,1,3,Later,타이거,30,16.112882083905433,무이자,해당없음,타이거,하,16.7156142748018,0.9973483191050807
2019-07-28 08:30:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,28,8,Sunday,1,3,Later,타이거,30,18.27081088830858,일시불,해당없음,타이거,상,16.7156142748018,0.9973483191050807
2019-07-28 08:30:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,28,8,Sunday,1,3,Later,타이거,30,17.900377011152266,무이자,해당없음,타이거,상,16.7156142748018,0.9973483191050807
2019-07-29 00:20:00,20.0,디비노 선글라스 세트,생활용품,44800,7,29,0,Monday,0,4,First,디비노,20,16.42329833712809,해당없음,해당없음,디비노,해당없음,16.11991961551697,1.190978289140174
2019-07-29 00:40:00,20.0,디비노 선글라스 세트,생활용품,44800,7,29,0,Monday,0,4,Middle,디비노,40,17.133362561915078,해당없음,해당없음,디비노,해당없음,16.11991961551697,1.190978289140174
2019-07-29 01:00:00,20.0,디비노 선글라스 세트,생활용품,44800,7,29,1,Monday,0,4,Later,디비노,00,17.030298036923867,해당없음,해당없음,디비노,해당없음,15.730013272628996,1.0767375190344852
2019-07-29 01:20:00,20.0,한일 자동 빨래 삶통 BW-700,생활용품,129000,7,29,1,Monday,0,4,First,한일,20,15.527685547849487,해당없음,해당없음,한일,해당없음,15.730013272628996,1.0767375190344852
2019-07-29 01:40:00,15.166666666666664,한일 자동 빨래 삶통 BW-700,생활용품,129000,7,29,1,Monday,0,4,Later,한일,40,16.35711255142882,해당없음,해당없음,한일,해당없음,15.730013272628996,1.0767375190344852
2019-07-29 22:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,29,22,Monday,0,4,First,타이거,00,16.221734685717806,일시불,해당없음,타이거,하,16.517866866051552,0.9268439037823822
2019-07-29 22:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,29,22,Monday,0,4,First,타이거,00,15.390564043536545,무이자,해당없음,타이거,하,16.517866866051552,0.9268439037823822
2019-07-29 22:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,29,22,Monday,0,4,First,타이거,00,17.32714554502454,일시불,해당없음,타이거,상,16.517866866051552,0.9268439037823822
2019-07-29 22:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,29,22,Monday,0,4,First,타이거,00,16.85869877267456,무이자,해당없음,타이거,상,16.517866866051552,0.9268439037823822
2019-07-29 22:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,29,22,Monday,0,4,Later,타이거,30,16.596067449853233,일시불,해당없음,타이거,하,16.517866866051552,0.9268439037823822
2019-07-29 22:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,29,22,Monday,0,4,Later,타이거,30,15.81995912060268,무이자,해당없음,타이거,하,16.517866866051552,0.9268439037823822
2019-07-29 22:30:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,29,22,Monday,0,4,Later,타이거,30,17.977124284721476,일시불,해당없음,타이거,상,16.517866866051552,0.9268439037823822
2019-07-29 22:30:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,29,22,Monday,0,4,Later,타이거,30,17.57435907360325,무이자,해당없음,타이거,상,16.517866866051552,0.9268439037823822
2019-07-30 21:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,30,21,Tuesday,0,4,First,타이거,00,15.829479809346449,일시불,해당없음,타이거,하,16.40340804065197,0.7253803985125931
2019-07-30 21:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,30,21,Tuesday,0,4,First,타이거,00,15.392425278692814,무이자,해당없음,타이거,하,16.40340804065197,0.7253803985125931
2019-07-30 21:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,30,21,Tuesday,0,4,First,타이거,00,17.049274995326225,일시불,해당없음,타이거,상,16.40340804065197,0.7253803985125931
2019-07-30 21:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,30,21,Tuesday,0,4,First,타이거,00,16.884121476930837,무이자,해당없음,타이거,상,16.40340804065197,0.7253803985125931
2019-07-30 21:40:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,7,30,21,Tuesday,0,4,Later,타이거,40,16.229279179918933,일시불,해당없음,타이거,하,16.40340804065197,0.7253803985125931
2019-07-30 21:40:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,7,30,21,Tuesday,0,4,Later,타이거,40,15.977913620358457,무이자,해당없음,타이거,하,16.40340804065197,0.7253803985125931
2019-07-30 21:40:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,7,30,21,Tuesday,0,4,Later,타이거,40,18.08554361567723,일시불,해당없음,타이거,상,16.40340804065197,0.7253803985125931
2019-07-30 21:40:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,7,30,21,Tuesday,0,4,Later,타이거,40,17.896736107693222,무이자,해당없음,타이거,상,16.40340804065197,0.7253803985125931
2019-08-01 19:00:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,8,1,19,Thursday,0,3,First,노비타,00,16.27055919408479,해당없음,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-08-01 19:20:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,8,1,19,Thursday,0,3,Middle,노비타,20,17.202913228604242,해당없음,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-08-01 19:40:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,8,1,19,Thursday,0,3,Later,노비타,40,17.614947002642854,해당없음,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-08-01 23:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,8,1,23,Thursday,0,4,First,타이거,00,14.839040040508028,일시불,해당없음,타이거,하,15.926342112501231,1.6686052230250923
2019-08-01 23:00:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,8,1,23,Thursday,0,4,First,타이거,00,14.879186276751488,무이자,해당없음,타이거,하,15.926342112501231,1.6686052230250923
2019-08-01 23:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,8,1,23,Thursday,0,4,First,타이거,00,16.85640738347264,일시불,해당없음,타이거,상,15.926342112501231,1.6686052230250923
2019-08-01 23:00:00,30.0,2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,8,1,23,Thursday,0,4,First,타이거,00,16.425506818591096,무이자,해당없음,타이거,상,15.926342112501231,1.6686052230250923
2019-08-01 23:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,122000,8,1,23,Thursday,0,4,Later,타이거,30,15.91720270857893,일시불,해당없음,타이거,하,15.926342112501231,1.6686052230250923
2019-08-01 23:30:00,30.0,2019년 타이거 충전식 무선 예초기,생활용품,128000,8,1,23,Thursday,0,4,Later,타이거,30,15.792780937032983,무이자,해당없음,타이거,하,15.926342112501231,1.6686052230250923
